,n_components,alpha,reconstruction error,log_alpha
1089,12,1.0,0.6917522126885304,0.0
1090,12,1.0,0.4284948706908951,0.0
1091,12,1.0,0.5101110335379113,0.0
1092,12,1.0,0.5495494639878855,0.0
1093,12,1.0,0.7545534184999064,0.0
1094,12,1.0,0.6085760030019186,0.0
1095,12,1.0,0.34828754986424354,0.0
1096,12,1.0,0.6276599816332414,0.0
1097,12,1.0,0.7208473413038667,0.0
1098,12,1.0,0.6845799005646287,0.0
1099,12,1.0,0.6037005799381595,0.0
1100,13,1.0,0.31684599331967706,0.0
1101,13,1.0,0.5208108435936352,0.0
1102,13,1.0,0.46743907556596154,0.0
1103,13,1.0,0.4973893720442024,0.0
1104,13,1.0,0.3810235868917493,0.0
1105,13,1.0,0.5233593763996465,0.0
1106,13,1.0,0.6447305907999659,0.0
1107,13,1.0,0.5207711669735038,0.0
1108,13,1.0,0.6758191704678046,0.0
1109,13,1.0,0.5268400233512023,0.0
1110,13,1.0,0.5263792103366599,0.0
1111,13,1.0,0.6836621766450333,0.0
1112,13,1.0,0.3798841131871565,0.0
1113,13,1.0,0.5001439034020564,0.0
1114,13,1.0,0.5334643171078268,0.0
1115,13,1.0,0.7063679251281498,0.0
1116,13,1.0,0.6038570275985764,0.0
1117,13,1.0,0.31112473062133883,0.0
1118,13,1.0,0.6178004166310406,0.0
1119,13,1.0,0.7073781917799239,0.0
1120,13,1.0,0.6771157478794495,0.0
1121,13,1.0,0.5937490003475806,0.0
1122,14,1.0,0.3175396160415406,0.0
1123,14,1.0,0.5328454518222279,0.0
1124,14,1.0,0.4840881367072985,0.0
1125,14,1.0,0.49831339330328017,0.0
1126,14,1.0,0.3852555522961672,0.0
1127,14,1.0,0.5235471425460532,0.0
1128,14,1.0,0.6350240278381423,0.0
1129,14,1.0,0.5066986686669687,0.0
1130,14,1.0,0.6657538238100156,0.0
1131,14,1.0,0.5144822948681257,0.0
1132,14,1.0,0.5070630106696936,0.0
1133,14,1.0,0.6801566742883123,0.0
1134,14,1.0,0.30559851892938733,0.0
1135,14,1.0,0.47763833925195637,0.0
1136,14,1.0,0.5143296143215523,0.0
1137,14,1.0,0.6990177507846155,0.0
1138,14,1.0,0.5896669489866586,0.0
1139,14,1.0,0.3094261228734755,0.0
1140,14,1.0,0.5983302269865282,0.0
1141,14,1.0,0.7016201554349262,0.0
1142,14,1.0,0.6716420459264351,0.0
1143,14,1.0,0.52942922774922,0.0
1144,15,1.0,0.3168724765344669,0.0
1145,15,1.0,0.529022381003889,0.0
1146,15,1.0,0.4782236491418326,0.0
1147,15,1.0,0.49206147977212494,0.0
1148,15,1.0,0.3808860713852496,0.0
1149,15,1.0,0.5200240684285126,0.0
1150,15,1.0,0.6244636465025504,0.0
1151,15,1.0,0.5033717943103146,0.0
1152,15,1.0,0.6241759158151491,0.0
1153,15,1.0,0.48859147019262933,0.0
1154,15,1.0,0.499502312952637,0.0
1155,15,1.0,0.6798428182877918,0.0
1156,15,1.0,0.30229839066876035,0.0
1157,15,1.0,0.4728457257430725,0.0
1158,15,1.0,0.5089421677706051,0.0
1159,15,1.0,0.6908005466349949,0.0
1160,15,1.0,0.5830805113181201,0.0
1161,15,1.0,0.3039116007873613,0.0
1162,15,1.0,0.594414236319442,0.0
1163,15,1.0,0.7001938823981317,0.0
1164,15,1.0,0.6686485981921607,0.0
1165,15,1.0,0.5219840337969945,0.0
1166,16,1.0,0.3177197600841923,0.0
1167,16,1.0,0.5306307041635528,0.0
1168,16,1.0,0.48776432831313216,0.0
1169,16,1.0,0.4860669662853394,0.0
1170,16,1.0,0.38844050752198833,0.0
1171,16,1.0,0.5198965856990918,0.0
1172,16,1.0,0.598456509292914,0.0
1173,16,1.0,0.506998325814243,0.0
1174,16,1.0,0.6238884872034562,0.0
1175,16,1.0,0.4715434539960791,0.0
1176,16,1.0,0.5004119991339693,0.0
1177,16,1.0,0.6811871956304129,0.0
1178,16,1.0,0.28023163128229167,0.0
1179,16,1.0,0.4730858126279293,0.0
1180,16,1.0,0.510963493565232,0.0
1181,16,1.0,0.6822314308142206,0.0
1182,16,1.0,0.5859908239388874,0.0
1183,16,1.0,0.3034236773647097,0.0
1184,16,1.0,0.5838885360556849,0.0
1185,16,1.0,0.6833655248049056,0.0
1186,16,1.0,0.6451582617593982,0.0
1187,16,1.0,0.5175455118415008,0.0
1188,17,1.0,0.3122200289521066,0.0
1189,17,1.0,0.5271771797136301,0.0
1190,17,1.0,0.48712024328987413,0.0
1191,17,1.0,0.4805465083798207,0.0
1192,17,1.0,0.3881534330748536,0.0
1193,17,1.0,0.5168226223256464,0.0
1194,17,1.0,0.5973663973824183,0.0
1195,17,1.0,0.5017787112039067,0.0
1196,17,1.0,0.6171130127506043,0.0
1197,17,1.0,0.45748680592487223,0.0
1198,17,1.0,0.4889998770199944,0.0
1199,17,1.0,0.6846136327953751,0.0
1200,17,1.0,0.30327512738084267,0.0
1201,17,1.0,0.4656195609229973,0.0
1202,17,1.0,0.5062997059452322,0.0
1203,17,1.0,0.660826827599224,0.0
1204,17,1.0,0.561588500905899,0.0
1205,17,1.0,0.30714217862468685,0.0
1206,17,1.0,0.5794273236919802,0.0
1207,17,1.0,0.6777173103237022,0.0
1208,17,1.0,0.6312998029010485,0.0
1209,17,1.0,0.521295934083564,0.0
1210,18,1.0,0.30424050008309755,0.0
1211,18,1.0,0.48189280238248355,0.0
1212,18,1.0,0.4845713547960816,0.0
1213,18,1.0,0.4442865818995559,0.0
1214,18,1.0,0.38871536700084675,0.0
1215,18,1.0,0.48488912788012395,0.0
1216,18,1.0,0.6366409900669125,0.0
1217,18,1.0,0.49452027316480307,0.0
1218,18,1.0,0.6145090527213131,0.0
1219,18,1.0,0.4759629596825466,0.0
1220,18,1.0,0.4756180136550307,0.0
1221,18,1.0,0.6531271131374156,0.0
1222,18,1.0,0.2787464594327604,0.0
1223,18,1.0,0.47487143771209844,0.0
1224,18,1.0,0.5110327764574379,0.0
1225,18,1.0,0.6688138335347157,0.0
1226,18,1.0,0.559458745774862,0.0
1227,18,1.0,0.2924311935460254,0.0
1228,18,1.0,0.6013610279801531,0.0
1229,18,1.0,0.6647175419012373,0.0
1230,18,1.0,0.6289997851237475,0.0
1231,18,1.0,0.4946626113609393,0.0
1232,19,1.0,0.3101933363104145,0.0
1233,19,1.0,0.4822882272095938,0.0
1234,19,1.0,0.48679901077514764,0.0
1235,19,1.0,0.42572862874846334,0.0
1236,19,1.0,0.39145902444673436,0.0
1237,19,1.0,0.38207772700722037,0.0
1238,19,1.0,0.5915773204914809,0.0
1239,19,1.0,0.4988016237082828,0.0
1240,19,1.0,0.6048855494484614,0.0
1241,19,1.0,0.4627474950937165,0.0
1242,19,1.0,0.49138213565596855,0.0
1243,19,1.0,0.679714056802349,0.0
1244,19,1.0,0.33622910482734464,0.0
1245,19,1.0,0.44252474690207594,0.0
1246,19,1.0,0.5043870785389369,0.0
1247,19,1.0,0.6506241795274734,0.0
1248,19,1.0,0.5472522461704152,0.0
1249,19,1.0,0.24417985729065808,0.0
1250,19,1.0,0.5980294777319068,0.0
1251,19,1.0,0.6673922183115121,0.0
1252,19,1.0,0.6231128349424162,0.0
1253,19,1.0,0.537536889291245,0.0
1254,1,2.0,0.9824534676541881,0.6931471805599453
1255,1,2.0,2.3381323363527704,0.6931471805599453
1256,1,2.0,2.0997134921783305,0.6931471805599453
1257,1,2.0,1.9227677290771035,0.6931471805599453
1258,1,2.0,1.5692116192676808,0.6931471805599453
1259,1,2.0,0.8046676573503333,0.6931471805599453
1260,1,2.0,1.5232208603624688,0.6931471805599453
1261,1,2.0,1.324199183899512,0.6931471805599453
1262,1,2.0,1.6493558427298707,0.6931471805599453
1263,1,2.0,1.025057215063048,0.6931471805599453
1264,1,2.0,1.6145477204979097,0.6931471805599453
1265,1,2.0,2.4542352883285528,0.6931471805599453
1266,1,2.0,1.0519423233388805,0.6931471805599453
1267,1,2.0,2.4385057550325246,0.6931471805599453
1268,1,2.0,2.340375043650244,0.6931471805599453
1269,1,2.0,2.1888071322474456,0.6931471805599453
1270,1,2.0,2.194924592100147,0.6931471805599453
1271,1,2.0,0.4615612000993507,0.6931471805599453
1272,1,2.0,1.1781090079351915,0.6931471805599453
1273,1,2.0,1.5731780850258554,0.6931471805599453
1274,1,2.0,1.4955933363200122,0.6931471805599453
1275,1,2.0,1.154010411884872,0.6931471805599453
1276,2,2.0,0.9608542737887629,0.6931471805599453
1277,2,2.0,1.5638241649452962,0.6931471805599453
1278,2,2.0,1.6236677719076502,0.6931471805599453
1279,2,2.0,0.9922890377454543,0.6931471805599453
1280,2,2.0,0.9587539275461944,0.6931471805599453
1281,2,2.0,0.7293176061852046,0.6931471805599453
1282,2,2.0,1.4851339987286203,0.6931471805599453
1283,2,2.0,1.2647609246813634,0.6931471805599453
1284,2,2.0,1.4679309859807357,0.6931471805599453
1285,2,2.0,0.8073926882885903,0.6931471805599453
1286,2,2.0,1.3689472870763528,0.6931471805599453
1287,2,2.0,2.0496825091673325,0.6931471805599453
1288,2,2.0,1.040223290494065,0.6931471805599453
1289,2,2.0,1.563969743345826,0.6931471805599453
1290,2,2.0,1.4938911350319777,0.6931471805599453
1291,2,2.0,1.726359014852527,0.6931471805599453
1292,2,2.0,1.687578171476684,0.6931471805599453
1293,2,2.0,0.4336376440236672,0.6931471805599453
1294,2,2.0,1.0076767959955333,0.6931471805599453
1295,2,2.0,1.423107194362481,0.6931471805599453
1296,2,2.0,1.3980597587497285,0.6931471805599453
1297,2,2.0,0.9614429494498091,0.6931471805599453
1298,3,2.0,0.9556828665914618,0.6931471805599453
1299,3,2.0,1.5167111594083487,0.6931471805599453
1300,3,2.0,1.601170800684539,0.6931471805599453
1301,3,2.0,0.8979010222526652,0.6931471805599453
1302,3,2.0,0.9154765100336122,0.6931471805599453
1303,3,2.0,0.7152276848403478,0.6931471805599453
1304,3,2.0,1.478473036554373,0.6931471805599453
1305,3,2.0,1.2470455697402552,0.6931471805599453
1306,3,2.0,1.3655860401946807,0.6931471805599453
1307,3,2.0,0.6968987788167832,0.6931471805599453
1308,3,2.0,1.2255918475246255,0.6931471805599453
1309,3,2.0,1.6186534848299323,0.6931471805599453
1310,3,2.0,1.038643920235451,0.6931471805599453
1311,3,2.0,1.3904438880454757,0.6931471805599453
1312,3,2.0,1.31788465282546,0.6931471805599453
1313,3,2.0,1.6884852303032902,0.6931471805599453
1314,3,2.0,1.649102237413484,0.6931471805599453
1315,3,2.0,0.4277292823814187,0.6931471805599453
1316,3,2.0,0.9845351641449784,0.6931471805599453
1317,3,2.0,1.3829101063467462,0.6931471805599453
1318,3,2.0,1.3656328052088373,0.6931471805599453
1319,3,2.0,0.9269426215011335,0.6931471805599453
1320,4,2.0,0.5654953977410413,0.6931471805599453
1321,4,2.0,1.001748525632509,0.6931471805599453
1322,4,2.0,1.0256156905340603,0.6931471805599453
1323,4,2.0,0.8113156454940149,0.6931471805599453
1324,4,2.0,0.7742714035214667,0.6931471805599453
1325,4,2.0,0.7111620466222776,0.6931471805599453
1326,4,2.0,1.094711495511999,0.6931471805599453
1327,4,2.0,0.9893159438514417,0.6931471805599453
1328,4,2.0,1.136277826250653,0.6931471805599453
1329,4,2.0,0.6889956360241699,0.6931471805599453
1330,4,2.0,0.9507594273878317,0.6931471805599453
1331,4,2.0,1.1416988270629869,0.6931471805599453
1332,4,2.0,0.9665952727488358,0.6931471805599453
1333,4,2.0,1.3247394499861447,0.6931471805599453
1334,4,2.0,1.2814239523036768,0.6931471805599453
1335,4,2.0,1.4227652694775914,0.6931471805599453
1336,4,2.0,1.3655633779309624,0.6931471805599453
1337,4,2.0,0.4268093876449583,0.6931471805599453
1338,4,2.0,0.943477325012063,0.6931471805599453
1339,4,2.0,1.1098995364743518,0.6931471805599453
1340,4,2.0,1.105215426527537,0.6931471805599453
1341,4,2.0,0.876017809003952,0.6931471805599453
1342,5,2.0,0.532034795777315,0.6931471805599453
1343,5,2.0,0.9492341498337369,0.6931471805599453
1344,5,2.0,0.9657429442515388,0.6931471805599453
1345,5,2.0,0.8044685806658805,0.6931471805599453
1346,5,2.0,0.7600381455124054,0.6931471805599453
1347,5,2.0,0.7097727243093763,0.6931471805599453
1348,5,2.0,1.0000831930461611,0.6931471805599453
1349,5,2.0,0.9843964762489824,0.6931471805599453
1350,5,2.0,1.1313699998943463,0.6931471805599453
1351,5,2.0,0.6842607165391762,0.6931471805599453
1352,5,2.0,0.9288875099966768,0.6931471805599453
1353,5,2.0,1.1205725696179019,0.6931471805599453
1354,5,2.0,0.9721550184084494,0.6931471805599453
1355,5,2.0,1.3219083920638888,0.6931471805599453
1356,5,2.0,1.2776281717839453,0.6931471805599453
1357,5,2.0,1.4166998994977889,0.6931471805599453
1358,5,2.0,1.3575011422139092,0.6931471805599453
1359,5,2.0,0.42581329199906504,0.6931471805599453
1360,5,2.0,0.9328726657997062,0.6931471805599453
1361,5,2.0,1.066076653559458,0.6931471805599453
1362,5,2.0,1.0702115583673872,0.6931471805599453
1363,5,2.0,0.8740116711674882,0.6931471805599453
1364,6,2.0,0.5179407266514328,0.6931471805599453
1365,6,2.0,0.9106552371508085,0.6931471805599453
1366,6,2.0,0.91312960453164,0.6931471805599453
1367,6,2.0,0.773835310507392,0.6931471805599453
1368,6,2.0,0.7332113909220722,0.6931471805599453
1369,6,2.0,0.699837188204318,0.6931471805599453
1370,6,2.0,0.9443020337579657,0.6931471805599453
1371,6,2.0,0.8671362125505444,0.6931471805599453
1372,6,2.0,1.0137086466438585,0.6931471805599453
1373,6,2.0,0.6804339003672965,0.6931471805599453
1374,6,2.0,0.8423780804319984,0.6931471805599453
1375,6,2.0,1.087236998222741,0.6931471805599453
1376,6,2.0,0.540205108598426,0.6931471805599453
1377,6,2.0,1.1055189545347355,0.6931471805599453
1378,6,2.0,1.1851348941782087,0.6931471805599453
1379,6,2.0,1.2586009572973478,0.6931471805599453
1380,6,2.0,1.1715881914500907,0.6931471805599453
1381,6,2.0,0.4237390116394798,0.6931471805599453
1382,6,2.0,0.8991434848601608,0.6931471805599453
1383,6,2.0,1.01641332054918,0.6931471805599453
1384,6,2.0,1.0508493575729678,0.6931471805599453
1385,6,2.0,0.7534759138740873,0.6931471805599453
1386,7,2.0,0.5175071580172952,0.6931471805599453
1387,7,2.0,0.8724658336166315,0.6931471805599453
1388,7,2.0,0.8767044964638865,0.6931471805599453
1389,7,2.0,0.7210772577391649,0.6931471805599453
1390,7,2.0,0.676675092849446,0.6931471805599453
1391,7,2.0,0.6987952366830253,0.6931471805599453
1392,7,2.0,0.943037549807436,0.6931471805599453
1393,7,2.0,0.8617842395260138,0.6931471805599453
1394,7,2.0,1.013204774155085,0.6931471805599453
1395,7,2.0,0.6782295651427732,0.6931471805599453
1396,7,2.0,0.8348532852496289,0.6931471805599453
1397,7,2.0,1.086425813924119,0.6931471805599453
1398,7,2.0,0.5408500929491271,0.6931471805599453
1399,7,2.0,1.0987789949942894,0.6931471805599453
1400,7,2.0,1.1789562024534144,0.6931471805599453
1401,7,2.0,1.2138150229570015,0.6931471805599453
1402,7,2.0,1.138212970752137,0.6931471805599453
1403,7,2.0,0.42399725792080006,0.6931471805599453
1404,7,2.0,0.8663464701376096,0.6931471805599453
1405,7,2.0,0.9555644224946028,0.6931471805599453
1406,7,2.0,1.0332724778938354,0.6931471805599453
1407,7,2.0,0.7536898393319159,0.6931471805599453
1408,8,2.0,0.5127914549710226,0.6931471805599453
1409,8,2.0,0.8661784454787846,0.6931471805599453
1410,8,2.0,0.8615945583652636,0.6931471805599453
1411,8,2.0,0.716497455597658,0.6931471805599453
1412,8,2.0,0.6615392862656032,0.6931471805599453
1413,8,2.0,0.6835996962897166,0.6931471805599453
1414,8,2.0,0.9385352312992179,0.6931471805599453
1415,8,2.0,0.8523744954540324,0.6931471805599453
1416,8,2.0,1.0069904027997558,0.6931471805599453
1417,8,2.0,0.6735151558983831,0.6931471805599453
1418,8,2.0,0.8172337653295142,0.6931471805599453
1419,8,2.0,1.0365576780174768,0.6931471805599453
1420,8,2.0,0.5398592388218835,0.6931471805599453
1421,8,2.0,1.0424429936211332,0.6931471805599453
1422,8,2.0,1.1259669019669576,0.6931471805599453
1423,8,2.0,1.1963430585787354,0.6931471805599453
1424,8,2.0,1.130141110321083,0.6931471805599453
1425,8,2.0,0.41210977394386494,0.6931471805599453
1426,8,2.0,0.8532207636000135,0.6931471805599453
1427,8,2.0,0.9404286882484149,0.6931471805599453
1428,8,2.0,1.0194653010902965,0.6931471805599453
1429,8,2.0,0.7421043889961253,0.6931471805599453
1430,9,2.0,0.4963508289222388,0.6931471805599453
1431,9,2.0,0.8301881644652138,0.6931471805599453
1432,9,2.0,0.8334319042668269,0.6931471805599453
1433,9,2.0,0.7099862987561157,0.6931471805599453
1434,9,2.0,0.652215981542826,0.6931471805599453
1435,9,2.0,0.6752052640813638,0.6931471805599453
1436,9,2.0,0.9145567034952647,0.6931471805599453
1437,9,2.0,0.7574659629084243,0.6931471805599453
1438,9,2.0,0.924494717817675,0.6931471805599453
1439,9,2.0,0.658167549073001,0.6931471805599453
1440,9,2.0,0.7319647234405732,0.6931471805599453
1441,9,2.0,0.9813300443805156,0.6931471805599453
1442,9,2.0,0.46318458875267055,0.6931471805599453
1443,9,2.0,0.9747380444593524,0.6931471805599453
1444,9,2.0,1.0387467989679813,0.6931471805599453
1445,9,2.0,1.1554433339029864,0.6931471805599453
1446,9,2.0,1.0626067213872608,0.6931471805599453
1447,9,2.0,0.4089307482839168,0.6931471805599453
1448,9,2.0,0.8134746745382461,0.6931471805599453
1449,9,2.0,0.9100513929067164,0.6931471805599453
1450,9,2.0,0.9971092842266318,0.6931471805599453
1451,9,2.0,0.6915777157725687,0.6931471805599453
1452,10,2.0,0.49460733414981584,0.6931471805599453
1453,10,2.0,0.8295677977409255,0.6931471805599453
1454,10,2.0,0.8331335560159939,0.6931471805599453
1455,10,2.0,0.7096922119016534,0.6931471805599453
1456,10,2.0,0.6506963162609172,0.6931471805599453
1457,10,2.0,0.6770152249862404,0.6931471805599453
1458,10,2.0,0.9134995174658942,0.6931471805599453
1459,10,2.0,0.7573656331731885,0.6931471805599453
1460,10,2.0,0.9017555121906347,0.6931471805599453
1461,10,2.0,0.6380992243821789,0.6931471805599453
1462,10,2.0,0.7251422490318395,0.6931471805599453
1463,10,2.0,0.9770481750275992,0.6931471805599453
1464,10,2.0,0.4615252470247873,0.6931471805599453
1465,10,2.0,0.9587460628977496,0.6931471805599453
1466,10,2.0,1.023291481170686,0.6931471805599453
1467,10,2.0,1.1523683819517951,0.6931471805599453
1468,10,2.0,1.0632580168440293,0.6931471805599453
1469,10,2.0,0.4044561363509729,0.6931471805599453
1470,10,2.0,0.8092161011226746,0.6931471805599453
1471,10,2.0,0.913639956451212,0.6931471805599453
1472,10,2.0,0.9966640445126246,0.6931471805599453
1473,10,2.0,0.6896435279671368,0.6931471805599453
1474,11,2.0,0.49324192884853635,0.6931471805599453
1475,11,2.0,0.8284124877867234,0.6931471805599453
1476,11,2.0,0.794536766150823,0.6931471805599453
1477,11,2.0,0.7096790400689269,0.6931471805599453
1478,11,2.0,0.6079388310562288,0.6931471805599453
1479,11,2.0,0.6336428286305945,0.6931471805599453
1480,11,2.0,0.8999392130931562,0.6931471805599453
1481,11,2.0,0.7534589634189983,0.6931471805599453
1482,11,2.0,0.8700625968239534,0.6931471805599453
1483,11,2.0,0.6061879081596191,0.6931471805599453
1484,11,2.0,0.7247758557257279,0.6931471805599453
1485,11,2.0,0.9788926788149023,0.6931471805599453
1486,11,2.0,0.40462614719504936,0.6931471805599453
1487,11,2.0,0.9585763581192075,0.6931471805599453
1488,11,2.0,1.020014434648278,0.6931471805599453
1489,11,2.0,1.1226029481572664,0.6931471805599453
1490,11,2.0,1.0570942248109314,0.6931471805599453
1491,11,2.0,0.36077964443048216,0.6931471805599453
1492,11,2.0,0.806605414426861,0.6931471805599453
1493,11,2.0,0.8898744348981109,0.6931471805599453
1494,11,2.0,0.9926143281483993,0.6931471805599453
1495,11,2.0,0.6822009681603899,0.6931471805599453
1496,12,2.0,0.4610028253022121,0.6931471805599453
1497,12,2.0,0.8102723204525667,0.6931471805599453
1498,12,2.0,0.7775130683980768,0.6931471805599453
1499,12,2.0,0.6952941345758167,0.6931471805599453
1500,12,2.0,0.6001305021841701,0.6931471805599453
1501,12,2.0,0.6270997608301,0.6931471805599453
1502,12,2.0,0.8542569276026737,0.6931471805599453
1503,12,2.0,0.749470051536832,0.6931471805599453
1504,12,2.0,0.8664716923085999,0.6931471805599453
1505,12,2.0,0.5993641282410882,0.6931471805599453
1506,12,2.0,0.7135045349944041,0.6931471805599453
1507,12,2.0,0.9598789376798855,0.6931471805599453
1508,12,2.0,0.39949948728070234,0.6931471805599453
1509,12,2.0,0.9384406606180028,0.6931471805599453
1510,12,2.0,1.003937981640779,0.6931471805599453
1511,12,2.0,0.9704552102645294,0.6931471805599453
1512,12,2.0,0.8914402417512948,0.6931471805599453
1513,12,2.0,0.3554932771774051,0.6931471805599453
1514,12,2.0,0.7699804108088857,0.6931471805599453
1515,12,2.0,0.8698606364413755,0.6931471805599453
1516,12,2.0,0.8861103215923078,0.6931471805599453
1517,12,2.0,0.676197629165189,0.6931471805599453
1518,13,2.0,0.4718374155161214,0.6931471805599453
1519,13,2.0,0.8022843879247584,0.6931471805599453
1520,13,2.0,0.7823870883867522,0.6931471805599453
1521,13,2.0,0.6667878193443555,0.6931471805599453
1522,13,2.0,0.5872755638208724,0.6931471805599453
1523,13,2.0,0.6236525542324991,0.6931471805599453
1524,13,2.0,0.8218711964218113,0.6931471805599453
1525,13,2.0,0.7356035942460869,0.6931471805599453
1526,13,2.0,0.8736310659581468,0.6931471805599453
1527,13,2.0,0.607311871676105,0.6931471805599453
1528,13,2.0,0.6914406108546829,0.6931471805599453
1529,13,2.0,0.9524681705563496,0.6931471805599453
1530,13,2.0,0.41091708150441764,0.6931471805599453
1531,13,2.0,0.8372443842340482,0.6931471805599453
1532,13,2.0,0.900089117390231,0.6931471805599453
1533,13,2.0,0.9905053474409264,0.6931471805599453
1534,13,2.0,0.9142313431639674,0.6931471805599453
1535,13,2.0,0.35695923174411703,0.6931471805599453
1536,13,2.0,0.7465933934847466,0.6931471805599453
1537,13,2.0,0.8680195520167805,0.6931471805599453
1538,13,2.0,0.9132944965751064,0.6931471805599453
1539,13,2.0,0.6643594565552909,0.6931471805599453
1540,14,2.0,0.4713228526340029,0.6931471805599453
1541,14,2.0,0.800503649351283,0.6931471805599453
1542,14,2.0,0.7815430977693881,0.6931471805599453
1543,14,2.0,0.6644503750646367,0.6931471805599453
1544,14,2.0,0.5860419381370688,0.6931471805599453
1545,14,2.0,0.6245328654665127,0.6931471805599453
1546,14,2.0,0.8215367254350505,0.6931471805599453
1547,14,2.0,0.7355588848898096,0.6931471805599453
1548,14,2.0,0.854152609536145,0.6931471805599453
1549,14,2.0,0.592230034132055,0.6931471805599453
1550,14,2.0,0.6820469026267423,0.6931471805599453
1551,14,2.0,0.9510595849276471,0.6931471805599453
1552,14,2.0,0.4099469675134173,0.6931471805599453
1553,14,2.0,0.8332720381961836,0.6931471805599453
1554,14,2.0,0.8965064325665751,0.6931471805599453
1555,14,2.0,0.9871979501019565,0.6931471805599453
1556,14,2.0,0.9140445605825847,0.6931471805599453
1557,14,2.0,0.35109540860844257,0.6931471805599453
1558,14,2.0,0.7466358400537595,0.6931471805599453
1559,14,2.0,0.8661105052495596,0.6931471805599453
1560,14,2.0,0.9117898873550528,0.6931471805599453
1561,14,2.0,0.6620064782896641,0.6931471805599453
1562,15,2.0,0.47132010860229334,0.6931471805599453
1563,15,2.0,0.7990791298034005,0.6931471805599453
1564,15,2.0,0.7747199683941218,0.6931471805599453
1565,15,2.0,0.6622610985366129,0.6931471805599453
1566,15,2.0,0.5777166395792378,0.6931471805599453
1567,15,2.0,0.6144343865798736,0.6931471805599453
1568,15,2.0,0.8211618631621193,0.6931471805599453
1569,15,2.0,0.733648536316101,0.6931471805599453
1570,15,2.0,0.8412437200961922,0.6931471805599453
1571,15,2.0,0.5878432683459629,0.6931471805599453
1572,15,2.0,0.6820241786318518,0.6931471805599453
1573,15,2.0,0.9487875028039573,0.6931471805599453
1574,15,2.0,0.408759253282713,0.6931471805599453
1575,15,2.0,0.8274192940478319,0.6931471805599453
1576,15,2.0,0.8916851245008927,0.6931471805599453
1577,15,2.0,0.9867703263007795,0.6931471805599453
1578,15,2.0,0.9131728975627131,0.6931471805599453
1579,15,2.0,0.3389162059717244,0.6931471805599453
1580,15,2.0,0.7463212646416972,0.6931471805599453
1581,15,2.0,0.858535919798063,0.6931471805599453
1582,15,2.0,0.9062481299699975,0.6931471805599453
1583,15,2.0,0.6577320795510008,0.6931471805599453
1584,16,2.0,0.470728603264108,0.6931471805599453
1585,16,2.0,0.7951935015053339,0.6931471805599453
1586,16,2.0,0.7563316411799085,0.6931471805599453
1587,16,2.0,0.6581450355341597,0.6931471805599453
1588,16,2.0,0.5573132392047397,0.6931471805599453
1589,16,2.0,0.5015597376186791,0.6931471805599453
1590,16,2.0,0.8181124876641063,0.6931471805599453
1591,16,2.0,0.7251095006779287,0.6931471805599453
1592,16,2.0,0.8216474392515134,0.6931471805599453
1593,16,2.0,0.5750500232830602,0.6931471805599453
1594,16,2.0,0.6795968805591086,0.6931471805599453
1595,16,2.0,0.9324341903845907,0.6931471805599453
1596,16,2.0,0.3582036788516627,0.6931471805599453
1597,16,2.0,0.814092614537637,0.6931471805599453
1598,16,2.0,0.8741674089081876,0.6931471805599453
1599,16,2.0,0.9811250785961589,0.6931471805599453
1600,16,2.0,0.9182018437605132,0.6931471805599453
1601,16,2.0,0.29250642026903223,0.6931471805599453
1602,16,2.0,0.7427532230566918,0.6931471805599453
1603,16,2.0,0.8518575356205061,0.6931471805599453
1604,16,2.0,0.8953505813403136,0.6931471805599453
1605,16,2.0,0.6480789802898702,0.6931471805599453
1606,17,2.0,0.45348418935851587,0.6931471805599453
1607,17,2.0,0.7747112646705737,0.6931471805599453
1608,17,2.0,0.7562423393077534,0.6931471805599453
1609,17,2.0,0.6409527097330736,0.6931471805599453
1610,17,2.0,0.5718712850589438,0.6931471805599453
1611,17,2.0,0.5272081019699116,0.6931471805599453
1612,17,2.0,0.81208969456996,0.6931471805599453
1613,17,2.0,0.6775952500680232,0.6931471805599453
1614,17,2.0,0.7848757957752693,0.6931471805599453
1615,17,2.0,0.5804964253121271,0.6931471805599453
1616,17,2.0,0.6756812234942614,0.6931471805599453
1617,17,2.0,0.943608133417745,0.6931471805599453
1618,17,2.0,0.40529598185865723,0.6931471805599453
1619,17,2.0,0.7752379344935071,0.6931471805599453
1620,17,2.0,0.8510880544101967,0.6931471805599453
1621,17,2.0,0.9780046289657349,0.6931471805599453
1622,17,2.0,0.8951519579751663,0.6931471805599453
1623,17,2.0,0.2874907707715478,0.6931471805599453
1624,17,2.0,0.7430816294681335,0.6931471805599453
1625,17,2.0,0.8535983810308106,0.6931471805599453
1626,17,2.0,0.8948473371310027,0.6931471805599453
1627,17,2.0,0.6515696461592946,0.6931471805599453
1628,18,2.0,0.44262004223741525,0.6931471805599453
1629,18,2.0,0.7903882017489288,0.6931471805599453
1630,18,2.0,0.7347724277799047,0.6931471805599453
1631,18,2.0,0.6753484039748066,0.6931471805599453
1632,18,2.0,0.5604380526606663,0.6931471805599453
1633,18,2.0,0.49858852564597667,0.6931471805599453
1634,18,2.0,0.7821585255430534,0.6931471805599453
1635,18,2.0,0.6776843781345931,0.6931471805599453
1636,18,2.0,0.775752521824951,0.6931471805599453
1637,18,2.0,0.5358868889166386,0.6931471805599453
1638,18,2.0,0.6572932775099585,0.6931471805599453
1639,18,2.0,0.9129912780082893,0.6931471805599453
